State,Month,Price,Commodity
Jharkhand,Dec-17,42,Milk
Karnataka,Dec-17,36,Milk
Kerala,Dec-17,42.99,Milk
Madhya Pradesh,Dec-17,44.56,Milk
Maharashtra,Dec-17,39.75,Milk
Meghalaya,Dec-17,64,Milk
Mizoram,Dec-17,65,Milk
Nagaland,Dec-17,50,Milk
Odisha,Dec-17,34,Milk
Puducherry,Dec-17,36,Milk
Punjab,Dec-17,46.84,Milk
Rajasthan,Dec-17,38.82,Milk
Sikkim,Dec-17,47,Milk
Tamil Nadu,Dec-17,36.01,Milk
Telangana,Dec-17,39.83,Milk
Tripura,Dec-17,40,Milk
Uttar Pradesh,Dec-17,48.38,Milk
Uttarakhand,Dec-17,42.75,Milk
West Bengal,Dec-17,39.75,Milk
Andaman and Nicobar,Jan-18,57.46,Milk
Andhra Pradesh,Jan-18,41.7,Milk
Assam,Jan-18,56,Milk
Bihar,Jan-18,40.03,Milk
Chandigarh,Jan-18,44,Milk
Chhattisgarh,Jan-18,41.74,Milk
Delhi,Jan-18,42,Milk
Goa,Jan-18,50,Milk
Gujarat,Jan-18,50.5,Milk
Haryana,Jan-18,43.75,Milk
Himachal Pradesh,Jan-18,33.38,Milk
Jammu and Kashmir,Jan-18,38.47,Milk
Jharkhand,Jan-18,42,Milk
Karnataka,Jan-18,35.99,Milk
Kerala,Jan-18,43.02,Milk
Madhya Pradesh,Jan-18,44.26,Milk
Maharashtra,Jan-18,39.75,Milk
Meghalaya,Jan-18,64,Milk
Mizoram,Jan-18,65,Milk
Nagaland,Jan-18,50,Milk
Odisha,Jan-18,34.1,Milk
Puducherry,Jan-18,36,Milk
Punjab,Jan-18,45.87,Milk
Rajasthan,Jan-18,38.37,Milk
Sikkim,Jan-18,47,Milk
Tamil Nadu,Jan-18,35.99,Milk
Telangana,Jan-18,39.83,Milk
Tripura,Jan-18,40,Milk
Uttar Pradesh,Jan-18,48.34,Milk
Uttarakhand,Jan-18,42.75,Milk
West Bengal,Jan-18,39.85,Milk
Andaman and Nicobar,Feb-18,57,Milk
Andhra Pradesh,Feb-18,41.75,Milk
Arunachal pradesh,Feb-18,60,Milk
Assam,Feb-18,56,Milk
Bihar,Feb-18,40.12,Milk
Chandigarh,Feb-18,44,Milk
Chhattisgarh,Feb-18,41.76,Milk
Delhi,Feb-18,42,Milk
Goa,Feb-18,50,Milk
Gujarat,Feb-18,50.5,Milk
Haryana,Feb-18,43.75,Milk
Himachal Pradesh,Feb-18,32.81,Milk
Jammu and Kashmir,Feb-18,38.53,Milk
Jharkhand,Feb-18,42,Milk
Karnataka,Feb-18,35.95,Milk
Kerala,Feb-18,43.03,Milk
Madhya Pradesh,Feb-18,44.37,Milk
Maharashtra,Feb-18,39.75,Milk
Meghalaya,Feb-18,64,Milk
Mizoram,Feb-18,65,Milk
Nagaland,Feb-18,50,Milk
Odisha,Feb-18,34.03,Milk
Puducherry,Feb-18,36,Milk
Punjab,Feb-18,45.75,Milk
Rajasthan,Feb-18,38.5,Milk
Sikkim,Feb-18,47,Milk
Tamil Nadu,Feb-18,35.98,Milk
Telangana,Feb-18,39.83,Milk
Tripura,Feb-18,40,Milk
Uttar Pradesh,Feb-18,48.16,Milk
Uttarakhand,Feb-18,42.75,Milk
West Bengal,Feb-18,39.54,Milk
Andaman and Nicobar,Mar-18,57,Milk
Andhra Pradesh,Mar-18,41.73,Milk
Assam,Mar-18,56,Milk
Bihar,Mar-18,40.07,Milk
Chandigarh,Mar-18,44,Milk
Chhattisgarh,Mar-18,41.26,Milk
Delhi,Mar-18,42,Milk
Goa,Mar-18,50,Milk
Gujarat,Mar-18,50.47,Milk
Haryana,Mar-18,43.65,Milk
Himachal Pradesh,Mar-18,32.86,Milk
Jammu and Kashmir,Mar-18,38.43,Milk
Jharkhand,Mar-18,42,Milk
Karnataka,Mar-18,36,Milk
Kerala,Mar-18,43.05,Milk
Madhya Pradesh,Mar-18,44.4,Milk
Maharashtra,Mar-18,39.75,Milk
Meghalaya,Mar-18,64,Milk
Mizoram,Mar-18,65,Milk
Nagaland,Mar-18,50,Milk
Odisha,Mar-18,34,Milk
Puducherry,Mar-18,36,Milk
Punjab,Mar-18,46.08,Milk
Rajasthan,Mar-18,38.73,Milk
Sikkim,Mar-18,47,Milk
Tamil Nadu,Mar-18,35.95,Milk
Telangana,Mar-18,39.83,Milk
Tripura,Mar-18,40,Milk
Uttar Pradesh,Mar-18,47.87,Milk
Uttarakhand,Mar-18,42.75,Milk
West Bengal,Mar-18,39.14,Milk
Andaman and Nicobar,Apr-18,57,Milk
Andhra Pradesh,Apr-18,41.77,Milk
Assam,Apr-18,56,Milk
Bihar,Apr-18,40.1,Milk
Chandigarh,Apr-18,44,Milk
Chhattisgarh,Apr-18,41.2,Milk
Delhi,Apr-18,42,Milk
Goa,Apr-18,50,Milk
Gujarat,Apr-18,50.92,Milk
Haryana,Apr-18,44.25,Milk
Himachal Pradesh,Apr-18,32.51,Milk
Jammu and Kashmir,Apr-18,38.74,Milk
Jharkhand,Apr-18,42,Milk
Karnataka,Apr-18,36,Milk
Kerala,Apr-18,43.05,Milk
Madhya Pradesh,Apr-18,44.37,Milk
Maharashtra,Apr-18,39.75,Milk
Meghalaya,Apr-18,64,Milk
Nagaland,Apr-18,50,Milk
Odisha,Apr-18,34,Milk
Puducherry,Apr-18,36,Milk
Punjab,Apr-18,46.33,Milk
Rajasthan,Apr-18,38.42,Milk
Sikkim,Apr-18,47,Milk
Tamil Nadu,Apr-18,35.99,Milk
Telangana,Apr-18,39.83,Milk
Tripura,Apr-18,40,Milk
Uttar Pradesh,Apr-18,47.76,Milk
Uttarakhand,Apr-18,42.58,Milk
West Bengal,Apr-18,39.26,Milk
Andaman and Nicobar,May-18,57,Milk
Andhra Pradesh,May-18,42.48,Milk
Arunachal pradesh,May-18,60,Milk
Assam,May-18,56,Milk
Bihar,May-18,39.93,Milk
Chandigarh,May-18,44,Milk
Chhattisgarh,May-18,41.2,Milk
Delhi,May-18,42,Milk
Goa,May-18,50,Milk
Gujarat,May-18,50.96,Milk
Haryana,May-18,44.25,Milk
Himachal Pradesh,May-18,34.65,Milk
Jammu and Kashmir,May-18,38.57,Milk
Jharkhand,May-18,42,Milk
Karnataka,May-18,36,Milk
Kerala,May-18,43.07,Milk
Madhya Pradesh,May-18,44.21,Milk
Maharashtra,May-18,39.75,Milk
Meghalaya,May-18,62.52,Milk
Mizoram,May-18,65,Milk
Nagaland,May-18,50,Milk
Odisha,May-18,34,Milk
Puducherry,May-18,36,Milk
Punjab,May-18,46.15,Milk
Rajasthan,May-18,39.25,Milk
Sikkim,May-18,47.12,Milk
Tamil Nadu,May-18,36.01,Milk
Telangana,May-18,39.83,Milk
Tripura,May-18,40,Milk
Uttar Pradesh,May-18,47.95,Milk
Uttarakhand,May-18,42.5,Milk
West Bengal,May-18,39.1,Milk
Andaman and Nicobar,Jun-18,57,Milk
Andhra Pradesh,Jun-18,42.15,Milk
Arunachal pradesh,Jun-18,60,Milk
Assam,Jun-18,56,Milk
Bihar,Jun-18,39.34,Milk
Chandigarh,Jun-18,44,Milk
Chhattisgarh,Jun-18,41.2,Milk
Delhi,Jun-18,42,Milk
Goa,Jun-18,50,Milk
Gujarat,Jun-18,50.5,Milk
Haryana,Jun-18,44.25,Milk
Himachal Pradesh,Jun-18,36,Milk
Jammu and Kashmir,Jun-18,40.78,Milk
Jharkhand,Jun-18,42,Milk
Karnataka,Jun-18,36,Milk
Kerala,Jun-18,42.98,Milk
Madhya Pradesh,Jun-18,44.76,Milk
Maharashtra,Jun-18,39.75,Milk
Meghalaya,Jun-18,62,Milk
Mizoram,Jun-18,65,Milk
Nagaland,Jun-18,56.11,Milk
Odisha,Jun-18,34,Milk
Puducherry,Jun-18,36,Milk
Punjab,Jun-18,45.33,Milk
Rajasthan,Jun-18,39.62,Milk
Sikkim,Jun-18,47,Milk
Tamil Nadu,Jun-18,36.41,Milk
Telangana,Jun-18,39.83,Milk
Tripura,Jun-18,40,Milk
Uttar Pradesh,Jun-18,47.99,Milk
Uttarakhand,Jun-18,42.5,Milk
West Bengal,Jun-18,39.51,Milk
Andaman and Nicobar,Jul-18,57,Milk
Andhra Pradesh,Jul-18,41.79,Milk
Arunachal pradesh,Jul-18,60,Milk
Assam,Jul-18,56,Milk
Bihar,Jul-18,39.53,Milk
Chandigarh,Jul-18,44,Milk
Chhattisgarh,Jul-18,41.15,Milk
Delhi,Jul-18,42,Milk
Goa,Jul-18,50,Milk
Gujarat,Jul-18,50.93,Milk
Haryana,Jul-18,44.25,Milk
Himachal Pradesh,Jul-18,35.92,Milk
Jammu and Kashmir,Jul-18,41.58,Milk
Jharkhand,Jul-18,42,Milk
Karnataka,Jul-18,36,Milk
Kerala,Jul-18,43.12,Milk
Madhya Pradesh,Jul-18,44.89,Milk
Maharashtra,Jul-18,39.74,Milk
Meghalaya,Jul-18,62.79,Milk
Mizoram,Jul-18,66.88,Milk
Nagaland,Jul-18,60,Milk
Odisha,Jul-18,34,Milk
Puducherry,Jul-18,36,Milk
Punjab,Jul-18,45.08,Milk
Rajasthan,Jul-18,40.26,Milk
Sikkim,Jul-18,47,Milk
Tamil Nadu,Jul-18,36.41,Milk
Telangana,Jul-18,39.83,Milk
Tripura,Jul-18,40,Milk
Uttar Pradesh,Jul-18,48,Milk
Uttarakhand,Jul-18,42.5,Milk
West Bengal,Jul-18,39.43,Milk
Andaman and Nicobar,Aug-18,57,Milk
Andhra Pradesh,Aug-18,42,Milk
Arunachal pradesh,Aug-18,60,Milk
Assam,Aug-18,56,Milk
Bihar,Aug-18,39.65,Milk
Chandigarh,Aug-18,44,Milk
Chhattisgarh,Aug-18,41.2,Milk
Delhi,Aug-18,42,Milk
Goa,Aug-18,50,Milk
Gujarat,Aug-18,51,Milk
Haryana,Aug-18,44.25,Milk
Himachal Pradesh,Aug-18,35.45,Milk
Jammu and Kashmir,Aug-18,42.24,Milk
Jharkhand,Aug-18,42,Milk
Karnataka,Aug-18,36,Milk
Kerala,Aug-18,42.9,Milk
Madhya Pradesh,Aug-18,44.75,Milk
Maharashtra,Aug-18,39.75,Milk
Meghalaya,Aug-18,61.41,Milk
Mizoram,Aug-18,70,Milk
Nagaland,Aug-18,58.57,Milk
Odisha,Aug-18,34,Milk
Puducherry,Aug-18,36,Milk
Punjab,Aug-18,44.56,Milk
Rajasthan,Aug-18,39.55,Milk
Sikkim,Aug-18,47,Milk
Tamil Nadu,Aug-18,36.33,Milk
Telangana,Aug-18,39.83,Milk
Tripura,Aug-18,40,Milk
Uttar Pradesh,Aug-18,47.99,Milk
Uttarakhand,Aug-18,42.5,Milk
West Bengal,Aug-18,39.46,Milk
Andaman and Nicobar,Sep-18,57,Milk
Andhra Pradesh,Sep-18,42,Milk
Arunachal pradesh,Sep-18,60,Milk
Assam,Sep-18,56,Milk
Bihar,Sep-18,39.58,Milk
Chandigarh,Sep-18,44,Milk
Chhattisgarh,Sep-18,41.22,Milk
Delhi,Sep-18,42,Milk
Goa,Sep-18,50,Milk
Gujarat,Sep-18,50.9,Milk
Haryana,Sep-18,44.25,Milk
Himachal Pradesh,Sep-18,35.49,Milk
Jammu and Kashmir,Sep-18,41.71,Milk
Jharkhand,Sep-18,42,Milk
Karnataka,Sep-18,36,Milk
Kerala,Sep-18,42.94,Milk
Madhya Pradesh,Sep-18,44.66,Milk
Maharashtra,Sep-18,39.75,Milk
Meghalaya,Sep-18,60,Milk
Mizoram,Sep-18,70,Milk
Nagaland,Sep-18,50,Milk
Odisha,Sep-18,34,Milk
Puducherry,Sep-18,36,Milk
Punjab,Sep-18,44,Milk
Rajasthan,Sep-18,38.81,Milk
Sikkim,Sep-18,47,Milk
Tamil Nadu,Sep-18,36.23,Milk
Telangana,Sep-18,39.83,Milk
Tripura,Sep-18,40,Milk
Uttar Pradesh,Sep-18,47.97,Milk
Uttarakhand,Sep-18,42.5,Milk
West Bengal,Sep-18,39.27,Milk
Andaman and Nicobar,Oct-18,60,Milk
Andhra Pradesh,Oct-18,42,Milk
Arunachal pradesh,Oct-18,60,Milk
Assam,Oct-18,56,Milk
Bihar,Oct-18,39.59,Milk
Chandigarh,Oct-18,44,Milk
Chhattisgarh,Oct-18,41.18,Milk
Delhi,Oct-18,42,Milk
Goa,Oct-18,50,Milk
Gujarat,Oct-18,50.47,Milk
Haryana,Oct-18,44.25,Milk
Himachal Pradesh,Oct-18,35.61,Milk
Jammu and Kashmir,Oct-18,41.77,Milk
Jharkhand,Oct-18,42,Milk
Karnataka,Oct-18,36,Milk
Kerala,Oct-18,43.19,Milk
Madhya Pradesh,Oct-18,44.96,Milk
Maharashtra,Oct-18,39.75,Milk
Meghalaya,Oct-18,59.38,Milk
Mizoram,Oct-18,70,Milk
Nagaland,Oct-18,50,Milk
Odisha,Oct-18,34,Milk
Puducherry,Oct-18,36,Milk
Punjab,Oct-18,44,Milk
Rajasthan,Oct-18,39.92,Milk
Sikkim,Oct-18,47,Milk
Tamil Nadu,Oct-18,36.25,Milk
Telangana,Oct-18,39.83,Milk
Tripura,Oct-18,40,Milk
Uttar Pradesh,Oct-18,48,Milk
Uttarakhand,Oct-18,42.5,Milk
West Bengal,Oct-18,38.38,Milk
Andaman and Nicobar,Nov-18,60,Milk
Andhra Pradesh,Nov-18,42.24,Milk
Arunachal pradesh,Nov-18,60,Milk
Assam,Nov-18,56,Milk
Bihar,Nov-18,39.84,Milk
Chandigarh,Nov-18,44,Milk
Chhattisgarh,Nov-18,41.6,Milk
Delhi,Nov-18,42,Milk
Goa,Nov-18,50,Milk
Gujarat,Nov-18,50.5,Milk
Haryana,Nov-18,44.25,Milk
Himachal Pradesh,Nov-18,35.59,Milk
Jammu and Kashmir,Nov-18,42.02,Milk
Jharkhand,Nov-18,42,Milk
Karnataka,Nov-18,36,Milk
Kerala,Nov-18,42.84,Milk
Madhya Pradesh,Nov-18,44.81,Milk
Maharashtra,Nov-18,39.76,Milk
Meghalaya,Nov-18,60,Milk
Nagaland,Nov-18,50,Milk
Odisha,Nov-18,34,Milk
Puducherry,Nov-18,36,Milk
Punjab,Nov-18,44,Milk
Rajasthan,Nov-18,40.31,Milk
Sikkim,Nov-18,47,Milk
Tamil Nadu,Nov-18,36.22,Milk
Telangana,Nov-18,39.83,Milk
Tripura,Nov-18,40,Milk
Uttar Pradesh,Nov-18,47.98,Milk
Uttarakhand,Nov-18,42.08,Milk
West Bengal,Nov-18,38.41,Milk
Andaman and Nicobar,Dec-18,60,Milk
Andhra Pradesh,Dec-18,42.28,Milk
Arunachal pradesh,Dec-18,67.5,Milk
Assam,Dec-18,56,Milk
Bihar,Dec-18,39.91,Milk
Chandigarh,Dec-18,44,Milk
Chhattisgarh,Dec-18,41.96,Milk
Delhi,Dec-18,42,Milk
Goa,Dec-18,50,Milk
Gujarat,Dec-18,50.5,Milk
Haryana,Dec-18,44.03,Milk
Himachal Pradesh,Dec-18,35.95,Milk
Jammu and Kashmir,Dec-18,42.35,Milk
Jharkhand,Dec-18,42,Milk
Karnataka,Dec-18,36,Milk
Kerala,Dec-18,42.9,Milk
Madhya Pradesh,Dec-18,45.2,Milk
Maharashtra,Dec-18,39.9,Milk
Manipur,Dec-18,83.33,Milk
Meghalaya,Dec-18,60,Milk
Mizoram,Dec-18,70,Milk
Nagaland,Dec-18,50,Milk
Odisha,Dec-18,34.69,Milk
Puducherry,Dec-18,36,Milk
Punjab,Dec-18,44,Milk
Rajasthan,Dec-18,39.79,Milk
Sikkim,Dec-18,47,Milk
Tamil Nadu,Dec-18,37.33,Milk
Telangana,Dec-18,39.83,Milk
Tripura,Dec-18,40,Milk
Uttar Pradesh,Dec-18,48.04,Milk
Uttarakhand,Dec-18,42.13,Milk
West Bengal,Dec-18,39.1,Milk
Andaman and Nicobar,Jan-19,60,Milk
Andhra Pradesh,Jan-19,42,Milk
Arunachal pradesh,Jan-19,63,Milk
Assam,Jan-19,56,Milk
Bihar,Jan-19,39.81,Milk
Chandigarh,Jan-19,44,Milk
Chhattisgarh,Jan-19,42,Milk
Delhi,Jan-19,42,Milk
Goa,Jan-19,50,Milk
Gujarat,Jan-19,50.5,Milk
Haryana,Jan-19,43.75,Milk
Himachal Pradesh,Jan-19,35.75,Milk
Jammu and Kashmir,Jan-19,42.67,Milk
Jharkhand,Jan-19,42,Milk
Karnataka,Jan-19,36,Milk
Kerala,Jan-19,43.24,Milk
Madhya Pradesh,Jan-19,45.38,Milk
Maharashtra,Jan-19,40,Milk
Manipur,Jan-19,100,Milk
Meghalaya,Jan-19,60,Milk
Mizoram,Jan-19,70,Milk
Nagaland,Jan-19,50,Milk
Odisha,Jan-19,35.56,Milk
Puducherry,Jan-19,36,Milk
Punjab,Jan-19,45.62,Milk
Rajasthan,Jan-19,39,Milk
Sikkim,Jan-19,47,Milk
Tamil Nadu,Jan-19,37.39,Milk
Telangana,Jan-19,40.09,Milk
Tripura,Jan-19,40,Milk
Uttar Pradesh,Jan-19,48.02,Milk
Uttarakhand,Jan-19,42.5,Milk
West Bengal,Jan-19,38.73,Milk
Andaman and Nicobar,Feb-19,60,Milk
Andhra Pradesh,Feb-19,42,Milk
Arunachal pradesh,Feb-19,60,Milk
Assam,Feb-19,56,Milk
Bihar,Feb-19,39.82,Milk
Chandigarh,Feb-19,44,Milk
Chhattisgarh,Feb-19,43.32,Milk
Delhi,Feb-19,42,Milk
Goa,Feb-19,50,Milk
Gujarat,Feb-19,50.5,Milk
Haryana,Feb-19,43.75,Milk
Himachal Pradesh,Feb-19,36.34,Milk
Jammu and Kashmir,Feb-19,41.89,Milk
Jharkhand,Feb-19,42,Milk
Karnataka,Feb-19,36,Milk
Kerala,Feb-19,43.09,Milk
Madhya Pradesh,Feb-19,45.11,Milk
Maharashtra,Feb-19,40,Milk
Manipur,Feb-19,100,Milk
Meghalaya,Feb-19,60,Milk
Mizoram,Feb-19,70,Milk
Nagaland,Feb-19,56.52,Milk
Odisha,Feb-19,35.56,Milk
Puducherry,Feb-19,36,Milk
Punjab,Feb-19,45.67,Milk
Rajasthan,Feb-19,39.57,Milk
Sikkim,Feb-19,46.94,Milk
Tamil Nadu,Feb-19,37.39,Milk
Telangana,Feb-19,40.17,Milk
Tripura,Feb-19,40,Milk
Uttar Pradesh,Feb-19,48.03,Milk
Uttarakhand,Feb-19,42.5,Milk
West Bengal,Feb-19,39.26,Milk
Andaman and Nicobar,Mar-19,60,Milk
Andhra Pradesh,Mar-19,42,Milk
Arunachal pradesh,Mar-19,60,Milk
Assam,Mar-19,56,Milk
Bihar,Mar-19,40.12,Milk
Chandigarh,Mar-19,44,Milk
Chhattisgarh,Mar-19,45.12,Milk
Delhi,Mar-19,42,Milk
Goa,Mar-19,50,Milk
Gujarat,Mar-19,50.5,Milk
Haryana,Mar-19,43.75,Milk
Himachal Pradesh,Mar-19,35.93,Milk
Jammu and Kashmir,Mar-19,41.57,Milk
Jharkhand,Mar-19,42,Milk
Karnataka,Mar-19,36,Milk
Kerala,Mar-19,43.5,Milk
Madhya Pradesh,Mar-19,45.33,Milk
Maharashtra,Mar-19,40,Milk
Manipur,Mar-19,100,Milk
Meghalaya,Mar-19,58.25,Milk
Mizoram,Mar-19,70,Milk
Nagaland,Mar-19,64.23,Milk
Odisha,Mar-19,35.51,Milk
Puducherry,Mar-19,36,Milk
Punjab,Mar-19,46.14,Milk
Rajasthan,Mar-19,40.13,Milk
Sikkim,Mar-19,47,Milk
Tamil Nadu,Mar-19,37.38,Milk
Telangana,Mar-19,41.38,Milk
Tripura,Mar-19,40,Milk
Uttar Pradesh,Mar-19,48,Milk
Uttarakhand,Mar-19,42.5,Milk
West Bengal,Mar-19,39.24,Milk
Andaman and Nicobar,Apr-19,60,Milk
Andhra Pradesh,Apr-19,42,Milk
Arunachal pradesh,Apr-19,60,Milk
Assam,Apr-19,56,Milk
Bihar,Apr-19,40.08,Milk
Chandigarh,Apr-19,44,Milk
Chhattisgarh,Apr-19,43.82,Milk
Delhi,Apr-19,42,Milk
Goa,Apr-19,50,Milk
Gujarat,Apr-19,50.5,Milk
Haryana,Apr-19,43.75,Milk
Himachal Pradesh,Apr-19,37.39,Milk
Jammu and Kashmir,Apr-19,41.95,Milk
Jharkhand,Apr-19,42,Milk
Karnataka,Apr-19,35.93,Milk
Kerala,Apr-19,43.59,Milk
Madhya Pradesh,Apr-19,45.45,Milk
Maharashtra,Apr-19,40.22,Milk
Manipur,Apr-19,100,Milk
Meghalaya,Apr-19,50.13,Milk
Mizoram,Apr-19,70,Milk
Nagaland,Apr-19,65,Milk
Odisha,Apr-19,35.5,Milk
Puducherry,Apr-19,36,Milk
Punjab,Apr-19,46.34,Milk
Rajasthan,Apr-19,40.02,Milk
Sikkim,Apr-19,47,Milk
Tamil Nadu,Apr-19,37.62,Milk
Telangana,Apr-19,42.8,Milk
Tripura,Apr-19,40,Milk
Uttar Pradesh,Apr-19,47.93,Milk
Uttarakhand,Apr-19,42.5,Milk
West Bengal,Apr-19,39.23,Milk
Andaman and Nicobar,May-19,60,Milk
Andhra Pradesh,May-19,42,Milk
Arunachal pradesh,May-19,60,Milk
Assam,May-19,56,Milk
Bihar,May-19,40.04,Milk
Chandigarh,May-19,44,Milk
Chhattisgarh,May-19,43.49,Milk
Delhi,May-19,42.47,Milk
Goa,May-19,50,Milk
Gujarat,May-19,50.58,Milk
Haryana,May-19,43.75,Milk
Himachal Pradesh,May-19,39.86,Milk
Jammu and Kashmir,May-19,42.45,Milk
Jharkhand,May-19,42,Milk
Karnataka,May-19,36,Milk
Kerala,May-19,44,Milk
Madhya Pradesh,May-19,45.78,Milk
Maharashtra,May-19,40.29,Milk
Manipur,May-19,100,Milk
Meghalaya,May-19,51.2,Milk
Mizoram,May-19,70,Milk
Nagaland,May-19,65,Milk
Odisha,May-19,35.68,Milk
Puducherry,May-19,36,Milk
Punjab,May-19,46.15,Milk
Rajasthan,May-19,39.37,Milk
Sikkim,May-19,47,Milk
Tamil Nadu,May-19,39.17,Milk
Telangana,May-19,42.72,Milk
Tripura,May-19,40,Milk
Uttar Pradesh,May-19,48.25,Milk
Uttarakhand,May-19,42.75,Milk
West Bengal,May-19,39.52,Milk
Andaman and Nicobar,Jun-19,60,Milk
Andhra Pradesh,Jun-19,42,Milk
Arunachal pradesh,Jun-19,60,Milk
Assam,Jun-19,56,Milk
Bihar,Jun-19,40.26,Milk
Chandigarh,Jun-19,44,Milk
Chhattisgarh,Jun-19,41.61,Milk
Delhi,Jun-19,44,Milk
Goa,Jun-19,50,Milk
Gujarat,Jun-19,51,Milk
Haryana,Jun-19,43.75,Milk
Himachal Pradesh,Jun-19,40.13,Milk
Jammu and Kashmir,Jun-19,41.29,Milk
Jharkhand,Jun-19,42,Milk
Karnataka,Jun-19,36,Milk
Kerala,Jun-19,41.23,Milk
Madhya Pradesh,Jun-19,46.23,Milk
Maharashtra,Jun-19,40.5,Milk
Manipur,Jun-19,50,Milk
Meghalaya,Jun-19,54.72,Milk
Mizoram,Jun-19,70,Milk
Nagaland,Jun-19,65,Milk
Odisha,Jun-19,35.57,Milk
Puducherry,Jun-19,36,Milk
Punjab,Jun-19,46.05,Milk
Rajasthan,Jun-19,40.18,Milk
Sikkim,Jun-19,47,Milk
Tamil Nadu,Jun-19,39.17,Milk
Telangana,Jun-19,42.67,Milk
Tripura,Jun-19,47.29,Milk
Uttar Pradesh,Jun-19,48.5,Milk
Uttarakhand,Jun-19,43.43,Milk
West Bengal,Jun-19,39.36,Milk
Andaman and Nicobar,Jul-19,57.38,Milk
Andhra Pradesh,Jul-19,42,Milk
Arunachal pradesh,Jul-19,60,Milk
Assam,Jul-19,56,Milk
Bihar,Jul-19,40.09,Milk
Chandigarh,Jul-19,44,Milk
Chhattisgarh,Jul-19,43.97,Milk
Delhi,Jul-19,44,Milk
Goa,Jul-19,50,Milk
Gujarat,Jul-19,51,Milk
Haryana,Jul-19,43.75,Milk
Himachal Pradesh,Jul-19,39.18,Milk
Jammu and Kashmir,Jul-19,41.28,Milk
Jharkhand,Jul-19,42,Milk
Karnataka,Jul-19,36,Milk
Kerala,Jul-19,40.94,Milk
Madhya Pradesh,Jul-19,46.09,Milk
Maharashtra,Jul-19,40.35,Milk
Manipur,Jul-19,50,Milk
Meghalaya,Jul-19,55.85,Milk
Mizoram,Jul-19,70,Milk
Nagaland,Jul-19,65,Milk
Odisha,Jul-19,35.62,Milk
Puducherry,Jul-19,36,Milk
Punjab,Jul-19,46.11,Milk
Rajasthan,Jul-19,39.88,Milk
Sikkim,Jul-19,47,Milk
Tamil Nadu,Jul-19,38.54,Milk
Telangana,Jul-19,42.67,Milk
Tripura,Jul-19,49,Milk
Uttar Pradesh,Jul-19,48.69,Milk
Uttarakhand,Jul-19,43.92,Milk
West Bengal,Jul-19,39.61,Milk
Andaman and Nicobar,Aug-19,56,Milk
Andhra Pradesh,Aug-19,42,Milk
Arunachal pradesh,Aug-19,60,Milk
Assam,Aug-19,56,Milk
Bihar,Aug-19,40.45,Milk
Chandigarh,Aug-19,43.5,Milk
Chhattisgarh,Aug-19,43.77,Milk
Delhi,Aug-19,44,Milk
Goa,Aug-19,50,Milk
Gujarat,Aug-19,51,Milk
Haryana,Aug-19,43.75,Milk
Himachal Pradesh,Aug-19,40.09,Milk
Jammu and Kashmir,Aug-19,43.96,Milk
Jharkhand,Aug-19,42,Milk
Karnataka,Aug-19,36,Milk
Kerala,Aug-19,40.73,Milk
Madhya Pradesh,Aug-19,45.85,Milk
Maharashtra,Aug-19,40.25,Milk
Manipur,Aug-19,50,Milk
Meghalaya,Aug-19,55.16,Milk
Mizoram,Aug-19,70.36,Milk
Nagaland,Aug-19,65,Milk
Odisha,Aug-19,35.73,Milk
Puducherry,Aug-19,36.19,Milk
Punjab,Aug-19,46.07,Milk
Rajasthan,Aug-19,38.98,Milk
Sikkim,Aug-19,47,Milk
Tamil Nadu,Aug-19,39.87,Milk
Telangana,Aug-19,44.23,Milk
Tripura,Aug-19,49,Milk
Uttar Pradesh,Aug-19,48.75,Milk
Uttarakhand,Aug-19,44.9,Milk
West Bengal,Aug-19,39.53,Milk
Andaman and Nicobar,Sep-19,55,Milk
Andhra Pradesh,Sep-19,42,Milk
Arunachal pradesh,Sep-19,60,Milk
Assam,Sep-19,56,Milk
Bihar,Sep-19,40.61,Milk
Chandigarh,Sep-19,44,Milk
Chhattisgarh,Sep-19,43.89,Milk
Delhi,Sep-19,44,Milk
Goa,Sep-19,50,Milk
Gujarat,Sep-19,51,Milk
Haryana,Sep-19,43.95,Milk
Himachal Pradesh,Sep-19,39.63,Milk
Jammu and Kashmir,Sep-19,45,Milk
Jharkhand,Sep-19,42,Milk
Karnataka,Sep-19,36.86,Milk
Kerala,Sep-19,42.73,Milk
Madhya Pradesh,Sep-19,45.9,Milk
Maharashtra,Sep-19,40.25,Milk
Manipur,Sep-19,50,Milk
Meghalaya,Sep-19,56.18,Milk
Mizoram,Sep-19,71.67,Milk
Nagaland,Sep-19,65,Milk
Odisha,Sep-19,36.7,Milk
Puducherry,Sep-19,42,Milk
Punjab,Sep-19,45.81,Milk
Rajasthan,Sep-19,39.4,Milk
Sikkim,Sep-19,47,Milk
Tamil Nadu,Sep-19,45.25,Milk
Telangana,Sep-19,48.84,Milk
Tripura,Sep-19,49,Milk
Uttar Pradesh,Sep-19,48.73,Milk
Uttarakhand,Sep-19,45,Milk
West Bengal,Sep-19,39.83,Milk
Andaman and Nicobar,Oct-19,55,Milk
Andhra Pradesh,Oct-19,42.42,Milk
Arunachal pradesh,Oct-19,60,Milk
Assam,Oct-19,56,Milk
Bihar,Oct-19,40.41,Milk
Chandigarh,Oct-19,44,Milk
Chhattisgarh,Oct-19,44,Milk
Delhi,Oct-19,44,Milk
Goa,Oct-19,50,Milk
