State,Month,Price,Commodity
Gujarat,Mar-17,23.73,Rice
Haryana,Mar-17,31.57,Rice
Himachal Pradesh,Mar-17,30.96,Rice
Jammu and Kashmir,Mar-17,29.08,Rice
Jharkhand,Mar-17,31.63,Rice
Karnataka,Mar-17,44.84,Rice
Kerala,Mar-17,39.49,Rice
Madhya Pradesh,Mar-17,23.34,Rice
Maharashtra,Mar-17,32.62,Rice
Meghalaya,Mar-17,25,Rice
Mizoram,Mar-17,32.71,Rice
Nagaland,Mar-17,26,Rice
Odisha,Mar-17,24.25,Rice
Puducherry,Mar-17,32,Rice
Punjab,Mar-17,27.98,Rice
Rajasthan,Mar-17,27.12,Rice
Tamil Nadu,Mar-17,35.99,Rice
Telangana,Mar-17,27.36,Rice
Tripura,Mar-17,29,Rice
Uttar Pradesh,Mar-17,22.84,Rice
Uttarakhand,Mar-17,22.75,Rice
West Bengal,Mar-17,28.04,Rice
Andaman and Nicobar,Apr-17,33,Rice
Andhra Pradesh,Apr-17,30.29,Rice
Arunachal pradesh,Apr-17,30,Rice
Assam,Apr-17,26,Rice
Bihar,Apr-17,26.03,Rice
Chandigarh,Apr-17,28,Rice
Chhattisgarh,Apr-17,23.37,Rice
Delhi,Apr-17,32,Rice
Goa,Apr-17,40,Rice
Gujarat,Apr-17,23.75,Rice
Haryana,Apr-17,31.38,Rice
Himachal Pradesh,Apr-17,30.86,Rice
Jammu and Kashmir,Apr-17,29.17,Rice
Jharkhand,Apr-17,32.19,Rice
Karnataka,Apr-17,45.21,Rice
Kerala,Apr-17,38.12,Rice
Madhya Pradesh,Apr-17,23.28,Rice
Maharashtra,Apr-17,33.13,Rice
Meghalaya,Apr-17,25,Rice
Mizoram,Apr-17,30,Rice
Nagaland,Apr-17,25.67,Rice
Odisha,Apr-17,24.46,Rice
Puducherry,Apr-17,32,Rice
Punjab,Apr-17,27.92,Rice
Rajasthan,Apr-17,26.66,Rice
Tamil Nadu,Apr-17,35.07,Rice
Telangana,Apr-17,27.36,Rice
Tripura,Apr-17,30.25,Rice
Uttar Pradesh,Apr-17,23,Rice
Uttarakhand,Apr-17,22.75,Rice
West Bengal,Apr-17,28.28,Rice
Andaman and Nicobar,May-17,33,Rice
Andhra Pradesh,May-17,30.5,Rice
Arunachal pradesh,May-17,30,Rice
Assam,May-17,26,Rice
Bihar,May-17,26.41,Rice
Chandigarh,May-17,28,Rice
Chhattisgarh,May-17,23.77,Rice
Delhi,May-17,32,Rice
Goa,May-17,40,Rice
Gujarat,May-17,23.87,Rice
Haryana,May-17,31.34,Rice
Himachal Pradesh,May-17,31.04,Rice
Jammu and Kashmir,May-17,28.58,Rice
Jharkhand,May-17,33.92,Rice
Karnataka,May-17,45.16,Rice
Kerala,May-17,38.17,Rice
Madhya Pradesh,May-17,23.36,Rice
Maharashtra,May-17,33.43,Rice
Meghalaya,May-17,25,Rice
Mizoram,May-17,30,Rice
Nagaland,May-17,25,Rice
Odisha,May-17,24.86,Rice
Puducherry,May-17,32,Rice
Punjab,May-17,27.9,Rice
Rajasthan,May-17,26.75,Rice
Sikkim,May-17,30,Rice
Tamil Nadu,May-17,34.35,Rice
Telangana,May-17,27.41,Rice
Tripura,May-17,31,Rice
Uttar Pradesh,May-17,23.22,Rice
Uttarakhand,May-17,22.77,Rice
West Bengal,May-17,28.49,Rice
Andhra Pradesh,Jun-17,30.27,Rice
Assam,Jun-17,26,Rice
Bihar,Jun-17,26.85,Rice
Chandigarh,Jun-17,28,Rice
Chhattisgarh,Jun-17,23.63,Rice
Delhi,Jun-17,32,Rice
Goa,Jun-17,40.86,Rice
Gujarat,Jun-17,23.75,Rice
Haryana,Jun-17,31.45,Rice
Himachal Pradesh,Jun-17,31.1,Rice
Jammu and Kashmir,Jun-17,28.64,Rice
Jharkhand,Jun-17,34.57,Rice
Karnataka,Jun-17,45.45,Rice
Kerala,Jun-17,39.69,Rice
Madhya Pradesh,Jun-17,23.2,Rice
Maharashtra,Jun-17,33.62,Rice
Meghalaya,Jun-17,25,Rice
Mizoram,Jun-17,30,Rice
Nagaland,Jun-17,25,Rice
Odisha,Jun-17,24.84,Rice
Puducherry,Jun-17,32.2,Rice
Punjab,Jun-17,28.28,Rice
Rajasthan,Jun-17,26.93,Rice
Sikkim,Jun-17,32.56,Rice
Tamil Nadu,Jun-17,35.98,Rice
Telangana,Jun-17,27.36,Rice
Tripura,Jun-17,31,Rice
Uttar Pradesh,Jun-17,23.62,Rice
Uttarakhand,Jun-17,23.1,Rice
West Bengal,Jun-17,27.98,Rice
Andaman and Nicobar,Jul-17,33,Rice
Andhra Pradesh,Jul-17,30.36,Rice
Assam,Jul-17,26.55,Rice
Bihar,Jul-17,27.88,Rice
Chandigarh,Jul-17,28,Rice
Chhattisgarh,Jul-17,23.48,Rice
Delhi,Jul-17,32,Rice
Goa,Jul-17,40.54,Rice
Gujarat,Jul-17,24.3,Rice
Haryana,Jul-17,30.29,Rice
Himachal Pradesh,Jul-17,31.08,Rice
Jammu and Kashmir,Jul-17,30.13,Rice
Jharkhand,Jul-17,33.27,Rice
Karnataka,Jul-17,46.74,Rice
Kerala,Jul-17,40.44,Rice
Madhya Pradesh,Jul-17,23.93,Rice
Maharashtra,Jul-17,33.59,Rice
Meghalaya,Jul-17,25,Rice
Mizoram,Jul-17,30,Rice
Nagaland,Jul-17,25,Rice
Odisha,Jul-17,25.06,Rice
Puducherry,Jul-17,34,Rice
Punjab,Jul-17,34.92,Rice
Rajasthan,Jul-17,27.17,Rice
Sikkim,Jul-17,34.84,Rice
Tamil Nadu,Jul-17,36.09,Rice
Telangana,Jul-17,27.37,Rice
Tripura,Jul-17,31,Rice
Uttar Pradesh,Jul-17,23.81,Rice
Uttarakhand,Jul-17,23.25,Rice
West Bengal,Jul-17,27.64,Rice
Andaman and Nicobar,Aug-17,33,Rice
Andhra Pradesh,Aug-17,30.48,Rice
Assam,Aug-17,30,Rice
Bihar,Aug-17,28.64,Rice
Chandigarh,Aug-17,28,Rice
Chhattisgarh,Aug-17,23.21,Rice
Delhi,Aug-17,32,Rice
Goa,Aug-17,40.05,Rice
Gujarat,Aug-17,24.56,Rice
Haryana,Aug-17,30.21,Rice
Himachal Pradesh,Aug-17,30.31,Rice
Jammu and Kashmir,Aug-17,30.22,Rice
Jharkhand,Aug-17,33.96,Rice
Karnataka,Aug-17,46.66,Rice
Kerala,Aug-17,40.8,Rice
Madhya Pradesh,Aug-17,24.25,Rice
Maharashtra,Aug-17,34.68,Rice
Meghalaya,Aug-17,25,Rice
Mizoram,Aug-17,30,Rice
Nagaland,Aug-17,24,Rice
Odisha,Aug-17,25.17,Rice
Puducherry,Aug-17,34,Rice
Punjab,Aug-17,33.25,Rice
Rajasthan,Aug-17,27.18,Rice
Sikkim,Aug-17,35.33,Rice
Tamil Nadu,Aug-17,36.62,Rice
Telangana,Aug-17,27.36,Rice
Tripura,Aug-17,31,Rice
Uttar Pradesh,Aug-17,23.7,Rice
Uttarakhand,Aug-17,23.25,Rice
West Bengal,Aug-17,28.92,Rice
Andaman and Nicobar,Sep-17,36.5,Rice
Andhra Pradesh,Sep-17,29.83,Rice
Arunachal pradesh,Sep-17,28,Rice
Assam,Sep-17,30,Rice
Bihar,Sep-17,29.41,Rice
Chandigarh,Sep-17,28,Rice
Chhattisgarh,Sep-17,23.78,Rice
Delhi,Sep-17,32,Rice
Goa,Sep-17,41.67,Rice
Gujarat,Sep-17,24.75,Rice
Haryana,Sep-17,30.57,Rice
Himachal Pradesh,Sep-17,30.98,Rice
Jammu and Kashmir,Sep-17,30.14,Rice
Jharkhand,Sep-17,33.79,Rice
Karnataka,Sep-17,46.56,Rice
Kerala,Sep-17,40.18,Rice
Madhya Pradesh,Sep-17,24.34,Rice
Maharashtra,Sep-17,34.68,Rice
Meghalaya,Sep-17,25,Rice
Mizoram,Sep-17,30,Rice
Nagaland,Sep-17,25.43,Rice
Odisha,Sep-17,25.17,Rice
Puducherry,Sep-17,34,Rice
Punjab,Sep-17,30.98,Rice
Rajasthan,Sep-17,26.83,Rice
Sikkim,Sep-17,36.65,Rice
Tamil Nadu,Sep-17,36.2,Rice
Telangana,Sep-17,27.36,Rice
Tripura,Sep-17,31.78,Rice
Uttar Pradesh,Sep-17,24.06,Rice
Uttarakhand,Sep-17,23.25,Rice
West Bengal,Sep-17,29.53,Rice
Andaman and Nicobar,Oct-17,33,Rice
Andhra Pradesh,Oct-17,29.48,Rice
Arunachal pradesh,Oct-17,30.33,Rice
Assam,Oct-17,30,Rice
Bihar,Oct-17,29.28,Rice
Chandigarh,Oct-17,28,Rice
Chhattisgarh,Oct-17,25.44,Rice
Delhi,Oct-17,32.14,Rice
Goa,Oct-17,41.78,Rice
Gujarat,Oct-17,24.75,Rice
Haryana,Oct-17,30.5,Rice
Himachal Pradesh,Oct-17,31.12,Rice
Jammu and Kashmir,Oct-17,30.09,Rice
Jharkhand,Oct-17,34,Rice
Karnataka,Oct-17,47.01,Rice
Kerala,Oct-17,39.49,Rice
Madhya Pradesh,Oct-17,24.18,Rice
Maharashtra,Oct-17,34.89,Rice
Meghalaya,Oct-17,25,Rice
Mizoram,Oct-17,30,Rice
Nagaland,Oct-17,26,Rice
Odisha,Oct-17,25.7,Rice
Puducherry,Oct-17,34,Rice
Punjab,Oct-17,31.62,Rice
Rajasthan,Oct-17,27.27,Rice
Sikkim,Oct-17,39.75,Rice
Tamil Nadu,Oct-17,36.26,Rice
Telangana,Oct-17,27.36,Rice
Tripura,Oct-17,31.18,Rice
Uttar Pradesh,Oct-17,24.4,Rice
Uttarakhand,Oct-17,23.23,Rice
West Bengal,Oct-17,29.39,Rice
Andaman and Nicobar,Nov-17,33,Rice
Andhra Pradesh,Nov-17,30.09,Rice
Arunachal pradesh,Nov-17,31,Rice
Assam,Nov-17,30,Rice
Bihar,Nov-17,29.09,Rice
Chandigarh,Nov-17,28,Rice
Chhattisgarh,Nov-17,25.53,Rice
Delhi,Nov-17,33.47,Rice
Goa,Nov-17,42,Rice
Gujarat,Nov-17,24.73,Rice
Haryana,Nov-17,30.68,Rice
Himachal Pradesh,Nov-17,31.57,Rice
Jammu and Kashmir,Nov-17,30.34,Rice
Jharkhand,Nov-17,34,Rice
Karnataka,Nov-17,46.76,Rice
Kerala,Nov-17,38.89,Rice
Madhya Pradesh,Nov-17,24.04,Rice
Maharashtra,Nov-17,34.15,Rice
Meghalaya,Nov-17,25,Rice
Mizoram,Nov-17,30,Rice
Nagaland,Nov-17,25.56,Rice
Odisha,Nov-17,26.18,Rice
Puducherry,Nov-17,34,Rice
Punjab,Nov-17,31.56,Rice
Rajasthan,Nov-17,28.24,Rice
Sikkim,Nov-17,59,Rice
Tamil Nadu,Nov-17,35.72,Rice
Telangana,Nov-17,27.36,Rice
Tripura,Nov-17,31,Rice
Uttar Pradesh,Nov-17,24.41,Rice
Uttarakhand,Nov-17,23.25,Rice
West Bengal,Nov-17,29.78,Rice
Andaman and Nicobar,Dec-17,33,Rice
Andhra Pradesh,Dec-17,29.99,Rice
Assam,Dec-17,30,Rice
Bihar,Dec-17,29.02,Rice
Chandigarh,Dec-17,28,Rice
Chhattisgarh,Dec-17,25.6,Rice
Delhi,Dec-17,34,Rice
Goa,Dec-17,42,Rice
Gujarat,Dec-17,23.83,Rice
Haryana,Dec-17,30.94,Rice
Himachal Pradesh,Dec-17,31.23,Rice
Jammu and Kashmir,Dec-17,30.15,Rice
Jharkhand,Dec-17,34,Rice
Karnataka,Dec-17,45.71,Rice
Kerala,Dec-17,39.84,Rice
Madhya Pradesh,Dec-17,24.32,Rice
Maharashtra,Dec-17,34,Rice
Manipur,Dec-17,46.43,Rice
Meghalaya,Dec-17,25,Rice
Mizoram,Dec-17,30,Rice
Nagaland,Dec-17,25,Rice
Odisha,Dec-17,25.74,Rice
Puducherry,Dec-17,32.47,Rice
Punjab,Dec-17,31.22,Rice
Rajasthan,Dec-17,27.61,Rice
Sikkim,Dec-17,58.08,Rice
Tamil Nadu,Dec-17,35.64,Rice
Telangana,Dec-17,27.37,Rice
Tripura,Dec-17,31,Rice
Uttar Pradesh,Dec-17,24.33,Rice
Uttarakhand,Dec-17,23.25,Rice
West Bengal,Dec-17,29.85,Rice
Andaman and Nicobar,Jan-18,33,Rice
Andhra Pradesh,Jan-18,30.29,Rice
Assam,Jan-18,30,Rice
Bihar,Jan-18,29.89,Rice
Chandigarh,Jan-18,28,Rice
Chhattisgarh,Jan-18,25.01,Rice
Delhi,Jan-18,34,Rice
Goa,Jan-18,41.69,Rice
Gujarat,Jan-18,23.75,Rice
Haryana,Jan-18,30.9,Rice
Himachal Pradesh,Jan-18,30.74,Rice
Jammu and Kashmir,Jan-18,30.47,Rice
Jharkhand,Jan-18,34,Rice
Karnataka,Jan-18,46.09,Rice
Kerala,Jan-18,40.48,Rice
Madhya Pradesh,Jan-18,24.33,Rice
Maharashtra,Jan-18,34.75,Rice
Manipur,Jan-18,49.74,Rice
Meghalaya,Jan-18,25,Rice
Mizoram,Jan-18,30,Rice
Nagaland,Jan-18,25,Rice
Odisha,Jan-18,25.68,Rice
Puducherry,Jan-18,32,Rice
Punjab,Jan-18,33.32,Rice
Rajasthan,Jan-18,27.87,Rice
Sikkim,Jan-18,54.78,Rice
Tamil Nadu,Jan-18,36.31,Rice
Telangana,Jan-18,27.36,Rice
Tripura,Jan-18,31,Rice
Uttar Pradesh,Jan-18,24.34,Rice
Uttarakhand,Jan-18,23.25,Rice
West Bengal,Jan-18,29.26,Rice
Andaman and Nicobar,Feb-18,33,Rice
Andhra Pradesh,Feb-18,30.54,Rice
Arunachal pradesh,Feb-18,28,Rice
Assam,Feb-18,30,Rice
Bihar,Feb-18,30.31,Rice
Chandigarh,Feb-18,28,Rice
Chhattisgarh,Feb-18,25.25,Rice
Delhi,Feb-18,34,Rice
Goa,Feb-18,42.13,Rice
Gujarat,Feb-18,23.75,Rice
Haryana,Feb-18,29.19,Rice
Himachal Pradesh,Feb-18,30.99,Rice
Jammu and Kashmir,Feb-18,30.53,Rice
Jharkhand,Feb-18,34.36,Rice
Karnataka,Feb-18,45.63,Rice
Kerala,Feb-18,40.02,Rice
Madhya Pradesh,Feb-18,24.27,Rice
Maharashtra,Feb-18,34.93,Rice
Manipur,Feb-18,50,Rice
Meghalaya,Feb-18,25,Rice
Mizoram,Feb-18,30,Rice
Nagaland,Feb-18,25,Rice
Odisha,Feb-18,25.92,Rice
Puducherry,Feb-18,32,Rice
Punjab,Feb-18,31.79,Rice
Rajasthan,Feb-18,27.87,Rice
Sikkim,Feb-18,55,Rice
Tamil Nadu,Feb-18,35.36,Rice
Telangana,Feb-18,27.36,Rice
Tripura,Feb-18,31,Rice
Uttar Pradesh,Feb-18,24.5,Rice
Uttarakhand,Feb-18,23.25,Rice
West Bengal,Feb-18,29.78,Rice
Andaman and Nicobar,Mar-18,33,Rice
Andhra Pradesh,Mar-18,31.73,Rice
Assam,Mar-18,30,Rice
Bihar,Mar-18,30.21,Rice
Chandigarh,Mar-18,28,Rice
Chhattisgarh,Mar-18,25.85,Rice
Delhi,Mar-18,34,Rice
Goa,Mar-18,42,Rice
Gujarat,Mar-18,23.75,Rice
Haryana,Mar-18,30.56,Rice
Himachal Pradesh,Mar-18,31.12,Rice
Jammu and Kashmir,Mar-18,30.43,Rice
Jharkhand,Mar-18,35,Rice
Karnataka,Mar-18,44.84,Rice
Kerala,Mar-18,39.85,Rice
Madhya Pradesh,Mar-18,24.26,Rice
Maharashtra,Mar-18,35.02,Rice
Manipur,Mar-18,49.12,Rice
Meghalaya,Mar-18,25,Rice
Mizoram,Mar-18,30,Rice
Nagaland,Mar-18,25,Rice
Odisha,Mar-18,25.94,Rice
Puducherry,Mar-18,31.67,Rice
Punjab,Mar-18,31.51,Rice
Rajasthan,Mar-18,28.24,Rice
Sikkim,Mar-18,55,Rice
Tamil Nadu,Mar-18,33.75,Rice
Telangana,Mar-18,27.98,Rice
Tripura,Mar-18,31,Rice
Uttar Pradesh,Mar-18,24.96,Rice
Uttarakhand,Mar-18,23.25,Rice
West Bengal,Mar-18,29.39,Rice
Andaman and Nicobar,Apr-18,33,Rice
Andhra Pradesh,Apr-18,32.04,Rice
Assam,Apr-18,30,Rice
Bihar,Apr-18,30.26,Rice
Chandigarh,Apr-18,28,Rice
Chhattisgarh,Apr-18,26.51,Rice
Delhi,Apr-18,34,Rice
Goa,Apr-18,42,Rice
Gujarat,Apr-18,23.75,Rice
Haryana,Apr-18,32.02,Rice
Himachal Pradesh,Apr-18,31.61,Rice
Jammu and Kashmir,Apr-18,30.74,Rice
Jharkhand,Apr-18,34.55,Rice
Karnataka,Apr-18,44.81,Rice
Kerala,Apr-18,39.56,Rice
Madhya Pradesh,Apr-18,23.97,Rice
Maharashtra,Apr-18,35.34,Rice
Manipur,Apr-18,50,Rice
Meghalaya,Apr-18,25,Rice
Nagaland,Apr-18,25,Rice
Odisha,Apr-18,26.17,Rice
Puducherry,Apr-18,30,Rice
Punjab,Apr-18,31.9,Rice
Rajasthan,Apr-18,28.51,Rice
Sikkim,Apr-18,55,Rice
Tamil Nadu,Apr-18,33.72,Rice
Telangana,Apr-18,28.15,Rice
Tripura,Apr-18,31,Rice
Uttar Pradesh,Apr-18,24.8,Rice
Uttarakhand,Apr-18,23.42,Rice
West Bengal,Apr-18,29.42,Rice
Andaman and Nicobar,May-18,34.16,Rice
Andhra Pradesh,May-18,31.92,Rice
Arunachal pradesh,May-18,28,Rice
Assam,May-18,30,Rice
Bihar,May-18,30.2,Rice
Chandigarh,May-18,28,Rice
Chhattisgarh,May-18,25.64,Rice
Delhi,May-18,34,Rice
Goa,May-18,42,Rice
Gujarat,May-18,23.75,Rice
Haryana,May-18,31.5,Rice
Himachal Pradesh,May-18,31.99,Rice
Jammu and Kashmir,May-18,30.57,Rice
Jharkhand,May-18,35,Rice
Karnataka,May-18,44.29,Rice
Kerala,May-18,39.16,Rice
Madhya Pradesh,May-18,24.09,Rice
Maharashtra,May-18,35.58,Rice
Manipur,May-18,41.36,Rice
Meghalaya,May-18,25,Rice
Mizoram,May-18,30,Rice
Nagaland,May-18,25,Rice
Odisha,May-18,26.2,Rice
Puducherry,May-18,30,Rice
Punjab,May-18,31.11,Rice
Rajasthan,May-18,28.83,Rice
Sikkim,May-18,55.96,Rice
Tamil Nadu,May-18,33.85,Rice
Telangana,May-18,28.16,Rice
Tripura,May-18,31,Rice
Uttar Pradesh,May-18,25.17,Rice
Uttarakhand,May-18,23.5,Rice
West Bengal,May-18,28.9,Rice
Andaman and Nicobar,Jun-18,33,Rice
Andhra Pradesh,Jun-18,31.78,Rice
Arunachal pradesh,Jun-18,28,Rice
Assam,Jun-18,30,Rice
Bihar,Jun-18,30.2,Rice
Chandigarh,Jun-18,28,Rice
Chhattisgarh,Jun-18,25.23,Rice
Delhi,Jun-18,34,Rice
Goa,Jun-18,42.23,Rice
Gujarat,Jun-18,23.55,Rice
Haryana,Jun-18,31.67,Rice
Himachal Pradesh,Jun-18,31.2,Rice
Jammu and Kashmir,Jun-18,30.61,Rice
Jharkhand,Jun-18,35,Rice
Karnataka,Jun-18,44.03,Rice
Kerala,Jun-18,38.05,Rice
Madhya Pradesh,Jun-18,24.51,Rice
Maharashtra,Jun-18,35.55,Rice
Manipur,Jun-18,40,Rice
Meghalaya,Jun-18,24.52,Rice
Mizoram,Jun-18,30,Rice
Nagaland,Jun-18,24.68,Rice
Odisha,Jun-18,26.21,Rice
Puducherry,Jun-18,30,Rice
Punjab,Jun-18,31.62,Rice
Rajasthan,Jun-18,27.59,Rice
Sikkim,Jun-18,57,Rice
Tamil Nadu,Jun-18,34.34,Rice
Telangana,Jun-18,28.15,Rice
Tripura,Jun-18,31,Rice
Uttar Pradesh,Jun-18,25.53,Rice
Uttarakhand,Jun-18,23.5,Rice
West Bengal,Jun-18,29.79,Rice
Andaman and Nicobar,Jul-18,33,Rice
Andhra Pradesh,Jul-18,31.63,Rice
Arunachal pradesh,Jul-18,28,Rice
Assam,Jul-18,30,Rice
Bihar,Jul-18,31.4,Rice
Chandigarh,Jul-18,28,Rice
Chhattisgarh,Jul-18,25.09,Rice
Delhi,Jul-18,34,Rice
Goa,Jul-18,42,Rice
Gujarat,Jul-18,23.29,Rice
Haryana,Jul-18,31.75,Rice
Himachal Pradesh,Jul-18,31.12,Rice
Jammu and Kashmir,Jul-18,30.5,Rice
Jharkhand,Jul-18,35,Rice
Karnataka,Jul-18,44.7,Rice
Kerala,Jul-18,37.35,Rice
Madhya Pradesh,Jul-18,25.88,Rice
Maharashtra,Jul-18,35.54,Rice
Manipur,Jul-18,40,Rice
Meghalaya,Jul-18,32.84,Rice
Mizoram,Jul-18,30,Rice
Nagaland,Jul-18,25,Rice
Odisha,Jul-18,26.9,Rice
Puducherry,Jul-18,31.73,Rice
Punjab,Jul-18,30.34,Rice
Rajasthan,Jul-18,27.02,Rice
Sikkim,Jul-18,57,Rice
Tamil Nadu,Jul-18,34.13,Rice
Telangana,Jul-18,28.16,Rice
Tripura,Jul-18,31,Rice
Uttar Pradesh,Jul-18,25.64,Rice
Uttarakhand,Jul-18,23.5,Rice
West Bengal,Jul-18,29.94,Rice
Andaman and Nicobar,Aug-18,33,Rice
Andhra Pradesh,Aug-18,31.41,Rice
Arunachal pradesh,Aug-18,28,Rice
Assam,Aug-18,30,Rice
Bihar,Aug-18,32.88,Rice
Chandigarh,Aug-18,28,Rice
Chhattisgarh,Aug-18,25.97,Rice
Delhi,Aug-18,34,Rice
Goa,Aug-18,41.81,Rice
Gujarat,Aug-18,23.31,Rice
Haryana,Aug-18,31.35,Rice
Himachal Pradesh,Aug-18,31.42,Rice
Jammu and Kashmir,Aug-18,30.82,Rice
Jharkhand,Aug-18,35,Rice
Karnataka,Aug-18,44.5,Rice
Kerala,Aug-18,36.17,Rice
Madhya Pradesh,Aug-18,25.95,Rice
Maharashtra,Aug-18,35.65,Rice
Meghalaya,Aug-18,34.53,Rice
Mizoram,Aug-18,30,Rice
Nagaland,Aug-18,25,Rice
Odisha,Aug-18,27.48,Rice
Puducherry,Aug-18,32,Rice
Punjab,Aug-18,29.28,Rice
Rajasthan,Aug-18,26.98,Rice
Sikkim,Aug-18,57,Rice
Tamil Nadu,Aug-18,34.41,Rice
Telangana,Aug-18,28.33,Rice
Tripura,Aug-18,31,Rice
Uttar Pradesh,Aug-18,26.26,Rice
Uttarakhand,Aug-18,23.5,Rice
West Bengal,Aug-18,29.68,Rice
Andaman and Nicobar,Sep-18,33,Rice
Andhra Pradesh,Sep-18,31.79,Rice
Arunachal pradesh,Sep-18,30.67,Rice
Assam,Sep-18,30,Rice
Bihar,Sep-18,32.11,Rice
Chandigarh,Sep-18,28,Rice
Chhattisgarh,Sep-18,25.99,Rice
Delhi,Sep-18,34.83,Rice
Goa,Sep-18,39.87,Rice
Gujarat,Sep-18,23,Rice
Haryana,Sep-18,29.25,Rice
Himachal Pradesh,Sep-18,31.62,Rice
Jammu and Kashmir,Sep-18,30.59,Rice
Jharkhand,Sep-18,35,Rice
Karnataka,Sep-18,44.56,Rice
Kerala,Sep-18,36.27,Rice
Madhya Pradesh,Sep-18,25.34,Rice
Maharashtra,Sep-18,35.47,Rice
Manipur,Sep-18,40,Rice
Meghalaya,Sep-18,38.24,Rice
Mizoram,Sep-18,30,Rice
Nagaland,Sep-18,25,Rice
Odisha,Sep-18,27.61,Rice
Puducherry,Sep-18,32,Rice
Punjab,Sep-18,29.72,Rice
Rajasthan,Sep-18,26.98,Rice
Sikkim,Sep-18,57,Rice
Tamil Nadu,Sep-18,34.12,Rice
Telangana,Sep-18,28.31,Rice
Tripura,Sep-18,31,Rice
Uttar Pradesh,Sep-18,26.37,Rice
Uttarakhand,Sep-18,23.5,Rice
West Bengal,Sep-18,29.42,Rice
Andaman and Nicobar,Oct-18,36.33,Rice
Andhra Pradesh,Oct-18,32.19,Rice
Arunachal pradesh,Oct-18,32,Rice
Assam,Oct-18,30,Rice
Bihar,Oct-18,32.11,Rice
Chandigarh,Oct-18,28,Rice
Chhattisgarh,Oct-18,25.1,Rice
Delhi,Oct-18,35,Rice
Goa,Oct-18,41.12,Rice
Gujarat,Oct-18,22.98,Rice
Haryana,Oct-18,29.25,Rice
Himachal Pradesh,Oct-18,31.11,Rice
Jammu and Kashmir,Oct-18,31.15,Rice
Jharkhand,Oct-18,35,Rice
Karnataka,Oct-18,44.25,Rice
Kerala,Oct-18,34.47,Rice
Madhya Pradesh,Oct-18,25.9,Rice
Maharashtra,Oct-18,35.08,Rice
Manipur,Oct-18,40,Rice
Meghalaya,Oct-18,40.27,Rice
Mizoram,Oct-18,30,Rice
Nagaland,Oct-18,25,Rice
Odisha,Oct-18,27.57,Rice
Puducherry,Oct-18,32,Rice
Punjab,Oct-18,29.82,Rice
Rajasthan,Oct-18,27.27,Rice
Sikkim,Oct-18,57,Rice
Tamil Nadu,Oct-18,33.54,Rice
Telangana,Oct-18,28.33,Rice
Tripura,Oct-18,31,Rice
Uttar Pradesh,Oct-18,26.23,Rice
Uttarakhand,Oct-18,23.5,Rice
West Bengal,Oct-18,29.59,Rice
Andaman and Nicobar,Nov-18,35,Rice
Andhra Pradesh,Nov-18,32.14,Rice
Arunachal pradesh,Nov-18,32,Rice
Assam,Nov-18,30,Rice
Bihar,Nov-18,31.15,Rice
Chandigarh,Nov-18,28,Rice
Chhattisgarh,Nov-18,25.57,Rice
Delhi,Nov-18,35.66,Rice
Goa,Nov-18,42,Rice
Gujarat,Nov-18,22.76,Rice
Haryana,Nov-18,29.25,Rice
Himachal Pradesh,Nov-18,31.02,Rice
Jammu and Kashmir,Nov-18,31.24,Rice
Jharkhand,Nov-18,35,Rice
Karnataka,Nov-18,44.44,Rice
Kerala,Nov-18,35.04,Rice
Madhya Pradesh,Nov-18,25.99,Rice
Maharashtra,Nov-18,35.56,Rice
Manipur,Nov-18,40,Rice
Meghalaya,Nov-18,39.22,Rice
Nagaland,Nov-18,25,Rice
Odisha,Nov-18,27.76,Rice
Puducherry,Nov-18,32,Rice
Punjab,Nov-18,29.58,Rice
Rajasthan,Nov-18,26.94,Rice
Sikkim,Nov-18,57,Rice
Tamil Nadu,Nov-18,33.68,Rice
Telangana,Nov-18,28.34,Rice
Tripura,Nov-18,31,Rice
Uttar Pradesh,Nov-18,26.21,Rice
Uttarakhand,Nov-18,22.93,Rice
West Bengal,Nov-18,29.48,Rice
Andaman and Nicobar,Dec-18,37.33,Rice
Andhra Pradesh,Dec-18,31.92,Rice
Arunachal pradesh,Dec-18,33.56,Rice
Assam,Dec-18,30,Rice
Bihar,Dec-18,30.64,Rice
Chandigarh,Dec-18,28,Rice
Chhattisgarh,Dec-18,25.55,Rice
Delhi,Dec-18,36,Rice
Goa,Dec-18,42,Rice
Gujarat,Dec-18,22.5,Rice
Haryana,Dec-18,29.25,Rice
Himachal Pradesh,Dec-18,31.52,Rice
Jammu and Kashmir,Dec-18,33.79,Rice
Jharkhand,Dec-18,35,Rice
Karnataka,Dec-18,44.41,Rice
Kerala,Dec-18,33.53,Rice
Madhya Pradesh,Dec-18,26.39,Rice
Maharashtra,Dec-18,36.31,Rice
Manipur,Dec-18,40,Rice
Meghalaya,Dec-18,34.89,Rice
Mizoram,Dec-18,30,Rice
Nagaland,Dec-18,25,Rice
Odisha,Dec-18,27.8,Rice
Puducherry,Dec-18,32,Rice
Punjab,Dec-18,29.99,Rice
Rajasthan,Dec-18,26.78,Rice
Sikkim,Dec-18,57,Rice
Tamil Nadu,Dec-18,33.82,Rice
Telangana,Dec-18,28.33,Rice
Tripura,Dec-18,31,Rice
Uttar Pradesh,Dec-18,26.7,Rice
Uttarakhand,Dec-18,23.25,Rice
West Bengal,Dec-18,29.54,Rice
Andaman and Nicobar,Jan-19,38,Rice
